G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
6972,0,0,0,0,-46.33050519,95.76871734,-52.56120967,-0.564430278,0.077186831,0.48724344700000005
6973,0,0,0,0,-47.12226714,95.63897082,-51.63940108,-0.56041023,0.067703909,0.492706321
6974,0,0,0,0,-47.90444786,95.49371733,-50.711666799999996,-0.556255162,0.058209066,0.498046096
6975,0,0,0,0,-48.67685415,95.33299193,-49.77823506,-0.5519661,0.048704645,0.503261455
6976,0,0,0,0,-49.43929524,95.15683352,-48.83933552,-0.5475441010000001,0.03919299,0.508351111
6977,0,0,0,0,-50.19158282,94.96528476,-47.89519919,-0.542990255,0.029676447,0.5133138079999999
6978,0,0,0,0,-50.93353107,94.75839216,-46.94605836,-0.538305688,0.020157365,0.518148323
6979,0,0,0,0,-51.66495673,94.53620597,-45.99214657,-0.533491553,0.010638091,0.522853462
6980,0,0,0,0,-52.38567914,94.29878024,-45.03369853,-0.528549038,0.001120973,0.527428064
6981,0,0,0,0,-53.09552027,94.04617279,-44.07095006,-0.523479363,-0.008391639000000001,0.531871002
6982,0,0,0,0,-53.79430479,93.77844515,-43.10413805,-0.5182837770000001,-0.017897401,0.536181178
6983,0,0,0,0,-54.48186007,93.49566261,-42.133500399999996,-0.512963564,-0.027393967,0.5403575310000001
6984,0,0,0,0,-55.15801629,93.19789417,-41.15927594,-0.507520034,-0.036878994,0.544399028
6985,0,0,0,0,-55.82260642,92.88521251,-40.18170439,-0.5019545320000001,-0.046350142000000004,0.5483046739999999
6986,0,0,0,0,-56.47546628,92.55769402,-39.20102631,-0.496268429,-0.055805075999999995,0.552073505
6987,0,0,0,0,-57.11643458,92.21541873,-38.217483,-0.49046312799999997,-0.065241462,0.55570459
6988,0,0,0,0,-57.745353,91.85847031,-37.23131648,-0.48454006200000005,-0.074656973,0.559197035
6989,0,0,0,0,-58.36206614,91.48693605,-36.24276943,-0.47850069100000003,-0.08404928699999999,0.562549978
6990,0,0,0,0,-58.96642166,91.10090686,-35.25208509,-0.472346506,-0.093416085,0.565762591
6991,0,0,0,0,-59.55827024,90.7004772,-34.25950726,-0.466079024,-0.10275505800000001,0.5688340820000001
6992,0,0,0,0,-60.13746565,90.28574509999999,-33.26528018,-0.45969979200000005,-0.11206390199999999,0.5717636939999999
6993,0,0,0,0,-60.70386479999999,89.85681211,-32.26964851,-0.453210383,-0.12134032,0.574550703
6994,0,0,0,0,-61.25732773,89.41378329,-31.27285725,-0.44661239799999997,-0.130582024,0.577194422
6995,0,0,0,0,-61.79771768,88.95676717,-30.27515169,-0.439907465,-0.139786735,0.5796941999999999
6996,0,0,0,0,-62.32490114,88.48587574,-29.27677735,-0.433097238,-0.148952181,0.582049419
6997,0,0,0,0,-62.83874783,88.00122441,-28.27797992,-0.426183396,-0.158076101,0.584259498
6998,0,0,0,0,-63.33913076,87.50293199,-27.27900516,-0.419167646,-0.167156246,0.586323892
6999,0,0,0,0,-63.82592629,86.99112064,-26.28009892,-0.41205171799999996,-0.17619037399999998,0.588242093
7000,0,0,0,0,-64.29901410000001,86.46591587,-25.281507,-0.404837368,-0.185176258,0.5900136260000001
7001,0,0,0,0,-64.75827728,85.9274465,-24.28347515,-0.39752637399999996,-0.194111681,0.591638055
7002,0,0,0,0,-65.20360229999999,85.3758446,-23.28624895,-0.390120542,-0.202994438,0.59311498
7003,0,0,0,0,-65.63487911,84.81124551,-22.290073800000002,-0.38262169700000004,-0.211822338,0.594444035
7004,0,0,0,0,-66.05200108,84.23378775,-21.29519485,-0.37503169,-0.220593204,0.595624894
7005,0,0,0,0,-66.45486511,83.64361303,-20.30185691,-0.36735239399999997,-0.22930487100000002,0.596657265
7006,0,0,0,0,-66.84337159,83.04086619,-19.31030442,-0.35958570100000004,-0.23795519199999998,0.597540893
7007,0,0,0,0,-67.21742448,82.42569517,-18.32078137,-0.35173353,-0.246542032,0.598275561
7008,0,0,0,0,-67.57693129,81.79825099,-17.33353128,-0.343797815,-0.255063272,0.5988610870000001
7009,0,0,0,0,-67.92180312,81.15868768,-16.34879706,-0.33578051700000006,-0.263516811,0.599297328
7010,0,0,0,0,-68.25195467,80.50716227,-15.36682105,-0.32768361100000004,-0.271900564,0.599584175
7011,0,0,0,0,-68.56730431,79.84383474,-14.38784486,-0.319509096,-0.280212462,0.5997215579999999
7012,0,0,0,0,-68.86777401,79.16886798,-13.41210941,-0.311258989,-0.288450455,0.599709443
7013,0,0,0,0,-69.15328945,78.48242776,-12.43985478,-0.302935324,-0.296612511,0.599547834
7014,0,0,0,0,-69.42377999,77.78468266,-11.47132022,-0.294540155,-0.30469661600000003,0.59923677
7015,0,0,0,0,-69.67917869,77.07580409,-10.50674404,-0.286075553,-0.312700776,0.598776329
7016,0,0,0,0,-69.91942234,76.35596615,-9.546363576000001,-0.277543606,-0.320623017,0.598166623
7017,0,0,0,0,-70.14445146,75.62534570000001,-8.590415149,-0.268946419,-0.328461385,0.597407805
7018,0,0,0,0,-70.35421035,74.88412222,-7.639133967999999,-0.26028611399999996,-0.33621394600000004,0.59650006
7019,0,0,0,0,-70.54864705,74.13247784,-6.692754095,-0.251564826,-0.343878787,0.5954436129999999
7020,0,0,0,0,-70.72771338,73.37059722,-5.751508384,-0.242784707,-0.351454019,0.594238725
7021,0,0,0,0,-70.89136497,72.59866759,-4.815628422,-0.233947923,-0.358937771,0.592885694
7022,0,0,0,0,-71.03956126,71.81687863,-3.88534447,-0.225056654,-0.36632819899999997,0.591384853
7023,0,0,0,0,-71.17226547,71.02542245,-2.9608854119999997,-0.21611309399999998,-0.373623479,0.5897365729999999
7024,0,0,0,0,-71.28944466,70.22449358,-2.042478692,-0.20711944899999998,-0.38082181200000004,0.587941261
7025,0,0,0,0,-71.39106974,69.41428884,-1.130350261,-0.19807793699999998,-0.387921422,0.585999359
7026,0,0,0,0,-71.47711543,68.59500738,-0.22472452199999998,-0.18899079,-0.394920557,0.583911348
7027,0,0,0,0,-71.5475603,67.76685057,0.674175726,-0.17986024899999997,-0.40181749200000005,0.581677741
7028,0,0,0,0,-71.60238678,66.93002196,1.5661293440000001,-0.170688566,-0.40861052600000003,0.5792990920000001
7029,0,0,0,0,-71.64158115,66.08472727,2.450916908,-0.161478005,-0.41529798100000004,0.576775986
7030,0,0,0,0,-71.66513353,65.23117427,3.328320761,-0.15223083699999998,-0.421878209,0.574109046
7031,0,0,0,0,-71.67303792,64.36957281,4.198125067,-0.142949344,-0.42834958700000003,0.5712989310000001
7032,0,0,0,0,-71.66529218,63.50013469,5.0601158669999995,-0.133635816,-0.43471051899999996,0.568346335
7033,0,0,0,0,-71.64189803,62.62307366,5.914081127999999,-0.124292549,-0.440959435,0.565251984
7034,0,0,0,0,-71.60286103,61.73860535,6.759810797,-0.11492185,-0.44709479399999996,0.562016645
7035,0,0,0,0,-71.54819063,60.84694722,7.597096855,-0.10552603,-0.453115083,0.558641113
7036,0,0,0,0,-71.47790011,59.948318500000006,8.425733365,-0.09610740699999999,-0.459018817,0.555126224
7037,0,0,0,0,-71.39200664,59.04294014,9.245516523,-0.086668305,-0.46480453899999996,0.551472844
7038,0,0,0,0,-71.29053119,58.13103476,10.05624471,-0.077211051,-0.470470823,0.547681874
7039,0,0,0,0,-71.17349863,57.21282658,10.85771854,-0.06773798,-0.476016271,0.543754251
7040,0,0,0,0,-71.04093762,56.28854138,11.64974092,-0.058251428,-0.481439515,0.539690943
7041,0,0,0,0,-70.89288068,55.35840645,12.43211708,-0.048753736,-0.48673921700000006,0.535492954
7042,0,0,0,0,-70.72936415,54.42265051,13.20465462,-0.039247247,-0.491914071,0.531161318
7043,0,0,0,0,-70.55042817,53.48150367,13.96716358,-0.029734306000000002,-0.4969628,0.526697106
7044,0,0,0,0,-70.3561167,52.53519738,14.71945648,-0.02021726,-0.501884158,0.522101418
7045,0,0,0,0,-70.14647749,51.58396435,15.46134835,-0.010698456,-0.5066769320000001,0.517375389
7046,0,0,0,0,-69.92156207,50.6280385,16.19265679,-0.001180244,-0.51133994,0.512520184
7047,0,0,0,0,-69.68142574,49.66765494,16.91320201,0.008335029,-0.515872032,0.5075370029999999
7048,0,0,0,0,-69.42612755,48.70304984,17.62280688,0.017845015,-0.520272089,0.502427074
7049,0,0,0,0,-69.1557303,47.73446045,18.32129696,0.027347367999999997,-0.524539028,0.497191659
7050,0,0,0,0,-68.87030051,46.76212496,19.00850056,0.036839744,-0.528671794,0.49183205
7051,0,0,0,0,-68.56990841,45.78628252,19.68424877,0.046319802,-0.53266937,0.486349569
7052,0,0,0,0,-68.25462792,44.80717314,20.34837551,0.055785201,-0.53653077,0.48074556799999996
7053,0,0,0,0,-67.92453665,43.82503762,21.00071757,0.065233608,-0.54025504,0.475021432
7054,0,0,0,0,-67.57971583,42.84011751,21.64111465,0.07466269099999999,-0.543841263,0.469178571
7055,0,0,0,0,-67.22025035,41.85265507,22.26940938,0.08407012400000001,-0.547288553,0.463218429
7056,0,0,0,0,-66.84622872,40.86289316,22.88544738,0.09345358699999999,-0.550596062,0.457142476
7057,0,0,0,0,-66.45774301,39.87107521,23.48907732,0.10281076300000001,-0.553762974,0.450952211
7058,0,0,0,0,-66.05488889,38.87744519,24.08015091,0.112139346,-0.556788507,0.444649161
7059,0,0,0,0,-65.63776557,37.88224747,24.65852295,0.12143703300000001,-0.559671915,0.43823488200000005
7060,0,0,0,0,-65.20647576,36.88572684,25.22405139,0.130701531,-0.562412488,0.431710957
7061,0,0,0,0,-64.76112569,35.8881284,25.77659735,0.139930554,-0.565009549,0.425078995
7062,0,0,0,0,-64.30182504,34.88969752,26.31602513,0.149121825,-0.567462459,0.418340634
7063,0,0,0,0,-63.82868694,33.89067979,26.8422023,0.15827307699999998,-0.569770612,0.411497535
7064,0,0,0,0,-63.34182795,32.89132092,27.35499967,0.167382053,-0.57193344,0.40455138799999996
7065,0,0,0,0,-62.84136798,31.89186673,27.85429138,0.17644650399999998,-0.57395041,0.397503905
7066,0,0,0,0,-62.32743033,30.89256303,28.33995487,0.18546419600000003,-0.5758210229999999,0.390356828
7067,0,0,0,0,-61.80014161,29.89365563,28.81187097,0.194432902,-0.57754482,0.383111918
7068,0,0,0,0,-61.25963172,28.89539022,29.26992388,0.203350411,-0.579121375,0.37577096299999996
7069,0,0,0,0,-60.70603384,27.89801233,29.71400124,0.21221452300000002,-0.580550299,0.368335776
7070,0,0,0,0,-60.13948435,26.90176729,30.14399413,0.22102305100000003,-0.581831242,0.360808191
7071,0,0,0,0,-59.56012285,25.90690013,30.55979709,0.22977382100000002,-0.582963886,0.35319006399999997
7072,0,0,0,0,-58.9680921,24.91365556,30.961308199999998,0.23846467600000001,-0.583947953,0.34548327700000003
7073,0,0,0,0,-58.36353798,23.92227786,31.34842902,0.24709347,-0.584783201,0.33768973
7074,0,0,0,0,-57.74660946,22.93301089,31.72106468,0.255658076,-0.5854694229999999,0.329811347
7075,0,0,0,0,-57.11745855,21.94609794,32.07912391,0.26415638,-0.586006452,0.321850072
7076,0,0,0,0,-56.47624029999999,20.96178177,32.42251899,0.272586286,-0.586394155,0.31380786899999996
7077,0,0,0,0,-55.82311273,19.98030447,32.75116585,0.28094571399999996,-0.586632437,0.305686723
7078,0,0,0,0,-55.15823679,19.00190743,33.06498405,0.289232602,-0.586721239,0.297488637
7079,0,0,0,0,-54.48177633,18.02683129,33.36389681,0.297444906,-0.586660541,0.289215635
7080,0,0,0,0,-53.79389806,17.05531587,33.64783102,0.305580599,-0.586450357,0.280869758
7081,0,0,0,0,-53.09477152,16.0876001,33.91671727,0.313637675,-0.58609074,0.272453065
7082,0,0,0,0,-52.38456901,15.12392198,34.17048987,0.321614146,-0.585581779,0.26396763300000003
7083,0,0,0,0,-51.66346557,14.16451851,34.40908685,0.329508044,-0.5849236,0.255415556
7084,0,0,0,0,-50.93163892,13.20962566,34.63244999,0.337317421,-0.584116365,0.246798944
7085,0,0,0,0,-50.18926944,12.25947825,34.84052482,0.34504035200000005,-0.583160276,0.238119923
7086,0,0,0,0,-49.4365401,11.31430994,35.03326066,0.352674931,-0.582055567,0.22938063600000003
7087,0,0,0,0,-48.67363643,10.37435318,35.2106106,0.360219275,-0.580802512,0.220583237
7088,0,0,0,0,-47.90074647,9.439839126,35.37253152,0.36767152200000003,-0.579401421,0.21172989899999997
7089,0,0,0,0,-47.11806073,8.510997574,35.51898412,0.375029834,-0.577852639,0.202822805
7090,0,0,0,0,-46.32577213,7.588056937999999,35.64993291,0.38229239600000003,-0.57615655,0.19386415399999998
7091,0,0,0,0,-45.52407595,6.6712441710000006,35.76534624,0.389457416,-0.574313572,0.184856155
7092,0,0,0,0,-44.71316982,5.760784715,35.86519627,0.39652312700000003,-0.57232416,0.175801033
7093,0,0,0,0,-43.89325362,4.856902444,35.94945901,0.403487785,-0.570188806,0.166701021
7094,0,0,0,0,-43.06452944,3.95981961,36.01811432,0.41034967299999997,-0.567908037,0.157558364
7095,0,0,0,0,-42.22720159,3.069756785,36.07114591,0.41710709799999995,-0.565482416,0.148375319
7096,0,0,0,0,-41.38147645,2.186932811,36.10854133,0.42375839200000004,-0.5629125429999999,0.139154151
7097,0,0,0,0,-40.52756251,1.311564744,36.13029202,0.430301915,-0.560199051,0.129897136
7098,0,0,0,0,-39.66567026,0.4438678,36.13639325,0.43673605299999996,-0.557342611,0.120606558
7099,0,0,0,0,-38.79601216,-0.41594469700000003,36.12684416,0.443059218,-0.554343927,0.11128470900000001
7100,0,0,0,0,-37.9188026,-1.26766137,36.10164775,0.449269851,-0.551203741,0.10193389
7101,0,0,0,0,-37.03425783,-2.111072837,36.06081089,0.45536642,-0.5479228279999999,0.092556408
7102,0,0,0,0,-36.14259589,-2.945971768,36.0043443,0.46134742,-0.544501997,0.083154576
7103,0,0,0,0,-35.24403659,-3.772152932,35.93226256,0.46721137700000004,-0.540942093,0.073730716
7104,0,0,0,0,-34.33880145,-4.589413246,35.8445841,0.47295684299999996,-0.537243994,0.064287151
7105,0,0,0,0,-33.42711363,-5.397551833,35.741331200000005,0.478582402,-0.533408615,0.054826213
7106,0,0,0,0,-32.50919788,-6.196370064,35.62252998,0.484086665,-0.529436901,0.045350235
7107,0,0,0,0,-31.58528048,-6.985671609,35.48821041,0.48946827600000004,-0.525329832,0.035861556
7108,0,0,0,0,-30.65558921,-7.765262487,35.33840626,0.494725906,-0.521088424,0.026362517999999998
7109,0,0,0,0,-29.72035326,-8.534951113,35.17315516,0.49985825799999994,-0.516713721,0.016855464
7110,0,0,0,0,-28.77980318,-9.294548345,34.99249851,0.504864066,-0.512206806,0.00734274
7111,0,0,0,0,-27.83417086,-10.04386753,34.79648154,0.5097420970000001,-0.507568789,-0.002173307
7112,0,0,0,0,-26.88368942,-10.78272455,34.58515325,0.514491145,-0.502800816,-0.011690329
7113,0,0,0,0,-25.92859318,-11.51093788,34.35856645,0.519110041,-0.497904064,-0.021205977
7114,0,0,0,0,-24.96911761,-12.2283286,34.11677767,0.523597644,-0.49287974100000004,-0.030717902999999998
7115,0,0,0,0,-24.00549924,-12.93472047,33.85984722,0.527952848,-0.487729088,-0.04022376
7116,0,0,0,0,-23.03797564,-13.62993997,33.58783915,0.532174578,-0.482453375,-0.049721203
7117,0,0,0,0,-22.06678535,-14.31381633,33.30082121,0.536261793,-0.477053905,-0.059207888
7118,0,0,0,0,-21.09216778,-14.98618158,32.99886486,0.540213485,-0.47153201100000003,-0.068681474
7119,0,0,0,0,-20.11436323,-15.6468706,32.68204526,0.544028679,-0.465889055,-0.078139624
7120,0,0,0,0,-19.13361275,-16.29572112,32.35044121,0.547706434,-0.46012643,-0.087580004
7121,0,0,0,0,-18.15015814,-16.93257383,32.0041352,0.551245844,-0.45424555899999997,-0.097000285
7122,0,0,0,0,-17.16424186,-17.55727236,31.64321329,0.554646034,-0.44824789299999995,-0.106398141
7123,0,0,0,0,-16.17610697,-18.16966334,31.2677652,0.5579061670000001,-0.44213491200000005,-0.115771255
7124,0,0,0,0,-15.18599709,-18.76959643,30.8778842,0.5610254379999999,-0.435908126,-0.12511731199999998
7125,0,0,0,0,-14.19415631,-19.35692438,30.47366714,0.5640030779999999,-0.42956907,-0.134434008
7126,0,0,0,0,-13.20082917,-19.93150303,30.05521439,0.566838353,-0.423119309,-0.14371904300000002
7127,0,0,0,0,-12.20626056,-20.49319139,29.62262985,0.5695305620000001,-0.41656043600000003,-0.15297012699999998
7128,0,0,0,0,-11.21069569,-21.04185164,29.176020899999997,0.572079044,-0.40989406799999994,-0.162184975
7129,0,0,0,0,-10.21437999,-21.57734916,28.71549838,0.574483168,-0.403121852,-0.171361316
7130,0,0,0,0,-9.217559105,-22.09955259,28.24117655,0.5767423420000001,-0.39624545899999997,-0.180496884
7131,0,0,0,0,-8.22047879,-22.60833386,27.7531731,0.578856009,-0.389266585,-0.18958942399999998
7132,0,0,0,0,-7.223384866,-23.10356819,27.25160908,0.580823648,-0.382186953,-0.198636695
7133,0,0,0,0,-6.226523156,-23.58513416,26.73660888,0.582644774,-0.37500831100000004,-0.20763646300000002
7134,0,0,0,0,-5.230139427,-24.05291372,26.20830022,0.5843189360000001,-0.36773243,-0.21658650699999998
7135,0,0,0,0,-4.23447933,-24.50679221,25.66681409,0.585845724,-0.360361105,-0.225484619
7136,0,0,0,0,-3.239788336,-24.94665841,25.11228475,0.58722476,-0.352896156,-0.234328604
7137,0,0,0,0,-2.246311674,-25.37240456,24.54484966,0.588455704,-0.345339426,-0.24311627800000002
7138,0,0,0,0,-1.254294279,-25.78392636,23.96464947,0.589538253,-0.337692779,-0.251845475
7139,0,0,0,0,-0.26398072100000003,-26.18112306,23.37182798,0.590472141,-0.329958102,-0.260514039
7140,0,0,0,0,0.724384847,-26.56389742,22.766532100000003,0.591257136,-0.32213730399999996,-0.269119832
7141,0,0,0,0,1.710558754,-26.93215574,22.14891184,0.591893047,-0.314232316,-0.277660731
7142,0,0,0,0,2.6942978710000003,-27.28580795,21.51912021,0.592379715,-0.306245088,-0.286134627
7143,0,0,0,0,3.675359667,-27.62476754,20.87731325,0.592717021,-0.298177591,-0.29453943
7144,0,0,0,0,4.653502274,-27.94895164,20.22364998,0.592904883,-0.29003181699999997,-0.302873066
7145,0,0,0,0,5.628484543,-28.25828103,19.5582923,0.592943255,-0.281809775,-0.311133479
7146,0,0,0,0,6.600066104,-28.55268016,18.88140503,0.592832126,-0.273513496,-0.31931863
7147,0,0,0,0,7.568007428,-28.83207715,18.19315584,0.592571526,-0.265145025,-0.3274265
7148,0,0,0,0,8.532069884,-29.09640382,17.49371517,0.5921615179999999,-0.25670642899999996,-0.335455088
7149,0,0,0,0,9.492015795,-29.34559572,16.78325625,0.591602203,-0.24819979,-0.34340241299999996
7150,0,0,0,0,10.447608500000001,-29.57959214,16.06195501,0.590893722,-0.239627208,-0.351266514
7151,0,0,0,0,11.39861242,-29.798336100000004,15.32999008,0.590036247,-0.230990797,-0.35904545
7152,0,0,0,0,12.3447931,-30.00177439,14.58754269,0.5890299920000001,-0.22229269,-0.36673730299999996
7153,0,0,0,0,13.28591728,-30.18985758,13.83479667,0.587875205,-0.21353503199999999,-0.37434017299999994
7154,0,0,0,0,14.22175294,-30.36254003,13.07193841,0.586572171,-0.20471998600000002,-0.381852185
7155,0,0,0,0,15.15206937,-30.51977989,12.29915676,0.585121212,-0.195849727,-0.389271485
7156,0,0,0,0,16.07663722,-30.66153914,11.51664304,0.583522686,-0.186926443,-0.39659624299999996
7157,0,0,0,0,16.99522856,-30.78778356,10.72459097,0.581776988,-0.177952337,-0.40382465100000003
7158,0,0,0,0,17.90761694,-30.89848276,9.923196617999999,0.579884549,-0.168929623,-0.410954926
7159,0,0,0,0,18.81357744,-30.99361019,9.112658361,0.577845837,-0.159860529,-0.41798530799999994
7160,0,0,0,0,19.7128867,-31.07314315,8.293176829,0.575661353,-0.150747292,-0.424914061
7161,0,0,0,0,20.60532304,-31.13706277,7.464954859,0.573331639,-0.141592161,-0.43173947799999995
7162,0,0,0,0,21.49066645,-31.18535405,6.628197447000001,0.570857269,-0.132397396,-0.43845987299999994
7163,0,0,0,0,22.36869868,-31.21800584,5.783111692,0.568238853,-0.123165266,-0.44507358700000005
7164,0,0,0,0,23.23920328,-31.23501084,4.92990675,0.565477039,-0.113898048,-0.45157899
7165,0,0,0,0,24.10196566,-31.23636562,4.068793779,0.562572507,-0.104598031,-0.457974476
7166,0,0,0,0,24.95677314,-31.22207061,3.199985888,0.559525976,-0.095267509,-0.46425846600000004
7167,0,0,0,0,25.803415,-31.19213009,2.323698086,0.556338196,-0.085908785,-0.470429411
7168,0,0,0,0,26.64168254,-31.14655222,1.440147225,0.553009955,-0.076524168,-0.47648578700000005
7169,0,0,0,0,27.47136912,-31.08534901,0.5495519520000001,0.549542074,-0.067115975,-0.482426099
7170,0,0,0,0,28.29227022,-31.00853632,-0.34786735,0.545935409,-0.057686525999999995,-0.48824888299999997
7171,0,0,0,0,29.10418349,-30.91613386,-1.251888614,0.542190851,-0.04823815,-0.493952701
7172,0,0,0,0,29.90690879,-30.8081652,-2.162288144,0.538309323,-0.038773178,-0.499536145
7173,0,0,0,0,30.70024826,-30.68465774,-3.07884067,0.534291784,-0.029293945,-0.504997838
7174,0,0,0,0,31.48400634,-30.54564272,-4.001319405,0.530139225,-0.019802792,-0.510336433
7175,0,0,0,0,32.25798985,-30.39115519,-4.9294960969999995,0.525852671,-0.010302059,-0.5155506120000001
7176,0,0,0,0,33.02200801,-30.22123403,-5.863141092999999,0.52143318,-0.0007940919999999999,-0.5206390870000001
7177,0,0,0,0,33.77587251,-30.03592194,-6.802023385,0.516881842,0.008718762,-0.525600604
7178,0,0,0,0,34.51939752,-29.835265399999997,-7.7459106779999995,0.512199782,0.018234157,-0.530433939
7179,0,0,0,0,35.2523998,-29.61931468,-8.694569439,0.507388154,0.027749742999999997,-0.535137898
7180,0,0,0,0,35.97469867,-29.38812382,-9.64776496,0.5024481470000001,0.037263173999999996,-0.53971132
7181,0,0,0,0,36.68611611,-29.14175063,-10.60526141,0.497380978,0.0467721,-0.544153078
7182,0,0,0,0,37.38647678,-28.88025666,-11.566821899999999,0.4921879,0.056274175,-0.548462075
7183,0,0,0,0,38.07560807,-28.60370719,-12.53220854,0.48687019299999995,0.065767055,-0.552637248
7184,0,0,0,0,38.75334015,-28.31217122,-13.5011825,0.481429169,0.07524839700000001,-0.5566775660000001
7185,0,0,0,0,39.41950598,-28.00572144,-14.47350404,0.47586617200000003,0.08471586,-0.560582032
7186,0,0,0,0,40.07394139,-27.68443423,-15.44893263,0.470182575,0.094167109,-0.564349684
7187,0,0,0,0,40.7164851,-27.34838961,-16.42722695,0.46437978,0.10359981,-0.56797959
7188,0,0,0,0,41.34697876,-26.99767127,-17.40814497,0.458459219,0.113011637,-0.571470856
7189,0,0,0,0,41.965267,-26.63236649,-18.39144404,0.45242235299999994,0.122400267,-0.57482262
7190,0,0,0,0,42.57119747,-26.25256618,-19.37688089,0.44627067299999995,0.13176338199999998,-0.578034055
7191,0,0,0,0,43.16462084,-25.85836481,-20.36421175,0.440005695,0.14109867199999998,-0.581104367
7192,0,0,0,0,43.7453909,-25.44986039,-21.35319236,0.43362896700000003,0.15040383300000001,-0.5840328
7193,0,0,0,0,44.31336454,-25.02715449,-22.34357806,0.42714206200000004,0.159676569,-0.586818631
7194,0,0,0,0,44.86840181,-24.59035215,-23.33512385,0.42054658100000003,0.168914591,-0.589461172
7195,0,0,0,0,45.41036596,-24.13956192,-24.32758445,0.413844152,0.17811562,-0.591959772
7196,0,0,0,0,45.93912346,-23.67489579,-25.32071433,0.40703642799999995,0.187277385,-0.594313812
7197,0,0,0,0,46.45454403,-23.19646915,-26.31426781,0.400125089,0.196397624,-0.596522714
7198,0,0,0,0,46.95650071,-22.70440082,-27.30799912,0.39311184200000004,0.205474088,-0.59858593
7199,0,0,0,0,47.44486982,-22.19881297,-28.30166241,0.385998416,0.21450453600000002,-0.600502953
7200,0,0,0,0,47.91953107,-21.67983111,-29.29501188,0.378786568,0.22348674,-0.602273309
7201,0,0,0,0,48.38036753,-21.14758404,-30.287801799999997,0.371478077,0.232418483,-0.60389656
7202,0,0,0,0,48.82726569,-20.60220385,-31.27978656,0.364074746,0.24129756100000002,-0.605372308
7203,0,0,0,0,49.26011547,-20.04382587,-32.27072078,0.356578403,0.250121782,-0.606700186
7204,0,0,0,0,49.67881027,-19.47258862,-33.2603593,0.348990898,0.25888897,-0.6078798670000001
7205,0,0,0,0,50.08324698,-18.88863381,-34.24845731,0.341314102,0.26759695899999997,-0.608911061
7206,0,0,0,0,50.473326,-18.29210629,-35.23477038,0.33354991100000003,0.276243602,-0.609793513
7207,0,0,0,0,50.84895126,-17.68315399,-36.2190545,0.325700239,0.284826764,-0.610527004
7208,0,0,0,0,51.21003029999999,-17.06192793,-37.20106619,0.317767026,0.293344328,-0.611111353
7209,0,0,0,0,51.556474200000004,-16.42858214,-38.18056249,0.309752227,0.30179419,-0.611546417
7210,0,0,0,0,51.88819768,-15.78327366,-39.15730109,0.301657821,0.31017426600000003,-0.611832088
7211,0,0,0,0,52.20511909,-15.12616246,-40.13104037,0.293485806,0.318482488,-0.611968295
7212,0,0,0,0,52.50716041,-14.45741143,-41.10153942,0.285238198,0.326716806,-0.611955004
7213,0,0,0,0,52.79424733,-13.77718635,-42.06855814,0.276917032,0.334875186,-0.6117922179999999
7214,0,0,0,0,53.06630918,-13.08565579,-43.03185731,0.268524362,0.342955616,-0.611479978
7215,0,0,0,0,53.32327905,-12.38299116,-43.991198600000004,0.26006225899999996,0.35095610200000005,-0.6110183610000001
7216,0,0,0,0,53.56509372,-11.66936657,-44.94634466,0.251532811,0.358874669,-0.61040748
7217,0,0,0,0,53.79169372,-10.94495887,-45.8970592,0.242938122,0.36670936299999995,-0.609647485
7218,0,0,0,0,54.00302332,-10.20994754,-46.84310699,0.234280315,0.37445825,-0.608738565
7219,0,0,0,0,54.19903058,-9.464514713,-47.78425398,0.225561525,0.382119418,-0.607680943
7220,0,0,0,0,54.37966733,-8.708845057000001,-48.72026731,0.216783903,0.38969097700000005,-0.60647488
7221,0,0,0,0,54.54488919,-7.943125786,-49.65091539,0.207949616,0.39717105700000005,-0.6051206729999999
7222,0,0,0,0,54.69465559,-7.1675465879999996,-50.57596797,0.199060845,0.404557813,-0.6036186570000001
7223,0,0,0,0,54.82892976,-6.382299584,-51.49519615,0.19011978100000002,0.411849421,-0.601969202
7224,0,0,0,0,54.94767877,-5.587579281,-52.4083725,0.18112863199999998,0.41904408200000004,-0.600172715
7225,0,0,0,0,55.05087351,-4.783582524,-53.31527106,0.172089617,0.42614002100000004,-0.598229638
7226,0,0,0,0,55.138488699999996,-3.9705084439999996,-54.21566743,0.163004966,0.433135486,-0.596140452
7227,0,0,0,0,55.21050294,-3.1485584139999996,-55.10933881,0.153876921,0.440028751,-0.593905671
7228,0,0,0,0,55.26689863,-2.3179359969999997,-55.99606407,0.144707734,0.446818114,-0.591525847
7229,0,0,0,0,55.30766205,-1.4788468940000001,-56.87562377,0.13549966800000002,0.4535019,-0.5890015670000001
7230,0,0,0,0,55.33278334,-0.631498896,-57.74780027,0.126254995,0.460078459,-0.586333454
7231,0,0,0,0,55.34225649,0.223898168,-58.61237772,0.116975997,0.466546168,-0.583522165
7232,0,0,0,0,55.33607936,1.087132484,-59.46914216,0.107664963,0.47290343100000004,-0.5805683939999999
7233,0,0,0,0,55.31425366,1.957990303,-60.31788157,0.09832419099999999,0.47914867899999997,-0.57747287
7234,0,0,0,0,55.27678496,2.836255997,-61.15838589,0.088955986,0.48528037,-0.574236356
7235,0,0,0,0,55.22368271,3.721712108,-61.990447100000004,0.07956266,0.491296991,-0.570859651
7236,0,0,0,0,55.154960200000005,4.6141394060000005,-62.81385926,0.070146531,0.49719705799999997,-0.567343588
